name,age,position,height,value,national_matches,national_goals,matches20,goals20,assists20,yellow20,double_yellows20,red20,matches21,goals21,assists21,yellow21,double_yellows21,red21,matches22,goals22,assists22,yellow22,double_yellows22,red22,goal_percentage20,goal_percentage21,goal_percentage22,assists_percentage20,assists_percentage21,assists_percentage22,goalkeeper,deff,middle,attack
jonas-meffert,28,Defensive Midfield,1.86,1500.0,7,0,40,0,1,6,0,0,39,1,4,8,0,0,36,0,2,7,0,0,0.0,0.02564102564102564,0.0,0.025,0.10256410256410256,0.05555555555555555,0,0,1,0
derrick-kohn,24,Left-Back,1.8,1500.0,1,0,34,0,1,3,0,1,32,1,1,1,1,0,35,5,6,7,0,0,0.0,0.03125,0.14285714285714285,0.029411764705882353,0.03125,0.17142857142857143,0,1,0,0
theo-corbeanu,21,Right Winger,1.9,1500.0,7,2,26,7,2,2,0,0,35,3,4,1,0,0,33,3,1,3,0,0,0.2692307692307692,0.08571428571428572,0.09090909090909091,0.07692307692307693,0.11428571428571428,0.030303030303030304,0,0,0,1
braydon-manu,26,Centre-Forward,1.7,1300.0,0,0,23,4,6,2,0,0,22,4,4,6,0,0,31,7,7,4,1,0,0.17391304347826086,0.18181818181818182,0.22580645161290322,0.2608695652173913,0.18181818181818182,0.22580645161290322,0,0,0,1
bakery-jatta,25,Right Winger,1.84,1300.0,0,0,27,5,4,1,0,0,41,3,10,5,0,0,26,4,3,5,1,0,0.18518518518518517,0.07317073170731707,0.15384615384615385,0.14814814814814814,0.24390243902439024,0.11538461538461539,0,0,0,1
janni-serra,25,Centre-Forward,1.93,1300.0,16,2,37,16,5,3,0,0,27,3,2,1,0,0,33,9,0,1,0,0,0.43243243243243246,0.1111111111111111,0.2727272727272727,0.13513513513513514,0.07407407407407407,0.0,0,0,0,1
kwadwo-duah,26,Centre-Forward,1.85,1300.0,4,0,37,10,3,2,0,0,39,18,6,3,0,0,37,11,2,3,0,0,0.2702702702702703,0.46153846153846156,0.2972972972972973,0.08108108108108109,0.15384615384615385,0.05405405405405406,0,0,0,1
marcel-sobottka,29,Defensive Midfield,1.85,1200.0,1,0,34,5,3,5,0,0,24,0,4,5,0,0,28,2,0,6,1,0,0.14705882352941177,0.0,0.07142857142857142,0.08823529411764706,0.16666666666666666,0.0,0,0,1,0
steven-skrzybski,30,Centre-Forward,1.74,1300.0,0,0,15,0,4,2,0,0,26,4,1,2,0,0,34,15,7,2,0,0,0.0,0.15384615384615385,0.4411764705882353,0.26666666666666666,0.038461538461538464,0.20588235294117646,0,0,0,1
david-kinsombi,27,Central Midfield,1.83,1300.0,3,0,26,4,4,2,0,0,29,2,3,1,0,0,30,6,6,5,0,0,0.15384615384615385,0.06896551724137931,0.2,0.15384615384615385,0.10344827586206896,0.2,0,0,1,0
damian-michalski,25,Centre-Back,1.89,1200.0,0,0,14,2,0,3,0,0,29,1,4,8,0,0,29,4,3,5,0,0,0.14285714285714285,0.034482758620689655,0.13793103448275862,0.0,0.13793103448275862,0.10344827586206896,0,1,0,0
jan-schoppner,23,Central Midfield,1.9,1200.0,0,0,23,0,0,2,0,0,33,1,2,4,0,0,28,1,1,3,0,0,0.0,0.030303030303030304,0.03571428571428571,0.0,0.06060606060606061,0.03571428571428571,0,0,1,0
jannes-horn,26,Left-Back,1.86,1200.0,2,0,32,0,3,7,0,0,15,0,0,3,0,0,11,0,0,4,0,0,0.0,0.0,0.0,0.09375,0.0,0.0,0,1,0,0
sei-muroya,29,Right-Back,1.76,1200.0,16,0,34,0,4,3,0,0,30,0,4,3,0,0,33,3,3,5,0,0,0.0,0.0,0.09090909090909091,0.11764705882352941,0.13333333333333333,0.09090909090909091,0,1,0,0
fabian-nurnberger,23,Central Midfield,1.81,1200.0,0,0,31,3,1,7,0,0,33,3,2,6,0,0,27,1,2,8,0,0,0.0967741935483871,0.09090909090909091,0.037037037037037035,0.03225806451612903,0.06060606060606061,0.07407407407407407,0,0,1,0
marvin-mehlem,25,Attacking Midfield,1.74,1200.0,8,3,35,6,2,5,0,0,20,0,3,2,0,0,35,3,10,13,0,0,0.17142857142857143,0.0,0.08571428571428572,0.05714285714285714,0.15,0.2857142857142857,0,0,1,0
florent-muslija,24,Attacking Midfield,1.72,1200.0,13,1,28,5,1,3,0,0,30,8,2,1,0,0,35,10,6,7,0,0,0.17857142857142858,0.26666666666666666,0.2857142857142857,0.03571428571428571,0.06666666666666667,0.17142857142857143,0,0,1,0
yannik-luhrs,19,Centre-Back,1.9,200.0,2,0,4,0,0,0,0,0,25,1,1,3,0,0,18,0,1,2,0,1,0.0,0.04,0.0,0.0,0.04,0.05555555555555555,0,1,0,0
ludovit-reis,23,Central Midfield,1.78,6000.0,16,1,30,1,1,7,0,0,39,6,2,7,0,0,37,9,5,6,0,0,0.03333333333333333,0.15384615384615385,0.24324324324324326,0.03333333333333333,0.05128205128205128,0.13513513513513514,0,0,1,0
lennard-maloney,23,Defensive Midfield,1.87,1200.0,1,0,34,1,1,3,0,0,29,1,0,7,0,2,34,0,1,5,0,0,0.029411764705882353,0.034482758620689655,0.0,0.029411764705882353,0.0,0.029411764705882353,0,0,1,0
georges-mikautadze,22,Centre-Forward,1.76,6000.0,14,3,24,22,2,7,0,1,34,14,2,3,0,0,40,24,9,3,0,0,0.9166666666666666,0.4117647058823529,0.6,0.08333333333333333,0.058823529411764705,0.225,0,0,0,1
josh-maja,24,Centre-Forward,1.81,4000.0,1,0,32,5,0,2,0,0,21,3,3,1,0,0,40,17,6,2,0,0,0.15625,0.14285714285714285,0.425,0.0,0.14285714285714285,0.15,0,0,0,1
arouna-sangante,21,Centre-Back,1.89,4000.0,0,0,6,0,1,2,1,0,34,1,0,5,0,0,35,3,2,11,0,0,0.0,0.029411764705882353,0.08571428571428572,0.16666666666666666,0.0,0.05714285714285714,0,1,0,0
jean-philippe-krasso,25,Centre-Forward,1.87,4000.0,4,1,20,5,1,2,0,0,33,5,3,4,0,0,35,17,12,6,0,1,0.25,0.15151515151515152,0.4857142857142857,0.05,0.09090909090909091,0.34285714285714286,0,0,0,1
niels-nkounkou,22,Left-Back,1.8,3000.0,0,0,10,0,1,4,0,0,26,0,0,6,0,0,38,6,9,9,0,0,0.0,0.0,0.15789473684210525,0.1,0.0,0.23684210526315788,0,1,0,0
janis-antiste,20,Centre-Forward,1.83,3500.0,1,0,35,8,4,3,0,1,22,1,0,0,0,0,16,2,0,0,0,0,0.22857142857142856,0.045454545454545456,0.125,0.11428571428571428,0.0,0.0,0,0,0,1
rassoul-ndiaye,21,Central Midfield,1.79,3000.0,1,0,27,0,0,2,0,0,40,5,5,5,0,0,33,1,1,7,0,0,0.0,0.125,0.030303030303030304,0.0,0.125,0.030303030303030304,0,0,1,0
yassine-kechta,21,Central Midfield,1.74,3000.0,0,0,6,1,0,0,0,0,17,2,3,7,1,0,29,1,3,3,0,0,0.16666666666666666,0.11764705882352941,0.034482758620689655,0.0,0.17647058823529413,0.10344827586206896,0,0,1,0
gautier-larsonneur,26,Goalkeeper,1.81,3000.0,2,0,35,0,2,0,0,0,5,0,1,0,0,0,39,0,3,0,0,0,0.0,0.0,0.0,0.05714285714285714,0.2,0.07692307692307693,1,0,0,0
etienne-green,22,Goalkeeper,1.91,3000.0,2,0,8,0,0,0,0,0,15,0,1,0,1,0,9,0,0,0,2,0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,1,0,0,0
amir-richardson,21,Central Midfield,1.95,3000.0,3,0,1,0,0,0,0,0,34,0,1,6,0,0,34,3,4,6,0,1,0.0,0.0,0.08823529411764706,0.0,0.029411764705882353,0.11764705882352941,0,0,1,0
dilane-bakwa,20,Left Winger,1.79,3000.0,19,2,8,0,0,0,0,0,5,0,0,0,0,0,38,5,9,7,0,0,0.0,0.0,0.13157894736842105,0.0,0.0,0.23684210526315788,0,0,0,1
gaetan-weissbeck,26,Attacking Midfield,1.77,2500.0,0,0,37,10,4,7,0,0,37,7,5,7,0,0,32,5,7,7,0,0,0.2702702702702703,0.1891891891891892,0.15625,0.10810810810810811,0.13513513513513514,0.21875,0,0,1,0
mohamed-kaba,21,Defensive Midfield,1.85,2500.0,0,0,0,0,0,0,0,0,37,0,5,7,0,0,33,5,4,6,0,0,0.0,0.0,0.15151515151515152,0.0,0.13513513513513514,0.12121212121212122,0,0,1,0
formose-mendy,22,Centre-Back,1.91,2500.0,3,0,12,0,0,3,2,0,36,2,0,3,0,0,32,1,0,5,0,0,0.0,0.05555555555555555,0.03125,0.0,0.0,0.0,0,1,0,0
mathieu-cafaro,26,Left Winger,1.75,2500.0,0,0,32,4,2,3,0,0,16,2,2,7,0,0,33,5,4,7,0,1,0.125,0.125,0.15151515151515152,0.0625,0.125,0.12121212121212122,0,0,0,1
saidou-sow,20,Centre-Back,1.85,3000.0,12,0,16,0,0,0,0,0,17,2,1,4,0,0,32,0,0,4,0,0,0.0,0.11764705882352941,0.0,0.0,0.058823529411764705,0.0,0,1,0,0
habib-maiga,27,Defensive Midfield,1.81,2500.0,13,0,34,1,3,9,0,0,17,2,0,6,0,0,33,1,0,8,0,0,0.029411764705882353,0.11764705882352941,0.030303030303030304,0.08823529411764706,0.0,0.0,0,0,1,0
junior-mwanga,20,Centre-Back,1.84,2500.0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,35,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0,1,0,0
loic-mbe-soh,21,Centre-Back,1.87,2500.0,6,1,8,1,0,0,0,0,4,0,0,0,0,0,23,2,0,0,0,0,0.125,0.0,0.08695652173913043,0.0,0.0,0.0,0,1,0,0
jeremy-livolant,25,Centre-Forward,1.75,2500.0,1,0,36,2,2,3,0,0,41,5,2,4,0,0,40,9,11,4,0,0,0.05555555555555555,0.12195121951219512,0.225,0.05555555555555555,0.04878048780487805,0.275,0,0,0,1
samuel-ntamack,21,Centre-Forward,1.78,150.0,0,0,4,1,0,0,0,0,20,3,0,3,0,0,24,14,1,1,0,0,0.25,0.15,0.5833333333333334,0.0,0.0,0.041666666666666664,0,0,0,1
ilan-kebbal,24,Attacking Midfield,1.69,2500.0,0,0,36,3,5,4,0,0,34,1,4,2,0,0,29,4,7,1,0,0,0.08333333333333333,0.029411764705882353,0.13793103448275862,0.1388888888888889,0.11764705882352941,0.2413793103448276,0,0,1,0
jean-philippe-krasso,25,Centre-Forward,1.87,4000.0,4,1,20,5,1,2,0,0,33,5,3,4,0,0,35,17,12,6,0,1,0.25,0.15151515151515152,0.4857142857142857,0.05,0.09090909090909091,0.34285714285714286,0,0,0,1
loum-tchaouna,19,Right Winger,1.8,2000.0,8,3,5,3,0,0,0,0,21,6,3,2,0,0,32,2,3,1,0,0,0.6,0.2857142857142857,0.0625,0.0,0.14285714285714285,0.09375,0,0,0,1
moise-sahi-dion,21,Centre-Forward,1.75,2000.0,1,1,6,1,0,0,0,0,10,1,0,0,0,0,42,20,1,0,0,0,0.16666666666666666,0.1,0.47619047619047616,0.0,0.0,0.023809523809523808,0,0,0,1
victor-lekhal,29,Defensive Midfield,1.87,2200.0,1,0,34,0,0,6,0,0,32,1,1,6,0,1,38,6,0,6,0,0,0.0,0.03125,0.15789473684210525,0.0,0.03125,0.0,0,0,1,0
maxence-prevot,26,Goalkeeper,1.87,2000.0,1,0,36,0,0,0,0,0,31,0,2,0,0,0,38,0,3,0,0,0,0.0,0.0,0.0,0.0,0.06451612903225806,0.07894736842105263,1,0,0,0
zuriko-davitashvili,22,Right Winger,1.75,2000.0,24,3,22,0,0,5,0,0,37,10,4,4,0,0,35,7,3,2,0,0,0.0,0.2702702702702703,0.2,0.0,0.10810810810810811,0.08571428571428572,0,0,0,1
alexandre-mendy,29,Centre-Forward,1.84,2000.0,7,0,32,5,2,5,0,0,32,16,1,4,0,2,39,21,6,7,0,0,0.15625,0.5,0.5384615384615384,0.0625,0.03125,0.15384615384615385,0,0,0,1
vital-nsimba,29,Left-Back,1.69,2000.0,0,0,30,0,4,5,0,0,35,1,4,4,0,0,32,1,9,4,0,0,0.0,0.02857142857142857,0.03125,0.13333333333333333,0.11428571428571428,0.28125,0,1,0,0
mamadou-fofana,25,Centre-Back,1.86,2000.0,28,1,19,0,0,2,0,0,37,0,1,2,0,0,37,1,0,5,0,0,0.0,0.0,0.02702702702702703,0.0,0.02702702702702703,0.0,0,1,0,0
tony-mauricio,29,Right Winger,1.69,2000.0,0,0,28,0,4,3,0,0,39,6,7,7,0,0,35,8,8,1,0,0,0.0,0.15384615384615385,0.22857142857142856,0.14285714285714285,0.1794871794871795,0.22857142857142856,0,0,0,1
yvann-macon,24,Right-Back,1.77,2000.0,2,0,6,1,1,2,0,0,26,0,0,7,0,0,32,3,3,8,0,0,0.16666666666666666,0.0,0.09375,0.16666666666666666,0.0,0.09375,0,1,0,0
bilal-boutobba,24,Right Winger,1.72,2000.0,1,0,37,3,7,1,0,0,37,7,7,1,0,0,39,11,5,7,0,0,0.08108108108108109,0.1891891891891892,0.28205128205128205,0.1891891891891892,0.1891891891891892,0.1282051282051282,0,0,0,1
jessy-deminguet,25,Central Midfield,1.78,2000.0,3,0,35,5,5,9,0,0,34,6,9,7,0,0,19,1,2,2,0,0,0.14285714285714285,0.17647058823529413,0.05263157894736842,0.14285714285714285,0.2647058823529412,0.10526315789473684,0,0,1,0
gael-kakuta,31,Attacking Midfield,1.73,2000.0,14,3,36,11,5,3,0,0,31,3,3,1,0,0,24,6,2,1,0,0,0.3055555555555556,0.0967741935483871,0.25,0.1388888888888889,0.0967741935483871,0.08333333333333333,0,0,1,0
samuel-grandsir,26,Right Winger,1.7,2000.0,4,0,34,3,3,4,0,0,40,4,9,5,0,0,14,2,0,2,0,0,0.08823529411764706,0.1,0.14285714285714285,0.08823529411764706,0.225,0.0,0,0,0,1
marley-ake,22,Left Winger,1.77,2000.0,1,0,30,2,6,2,0,0,32,5,6,4,0,0,21,3,0,2,0,0,0.06666666666666667,0.15625,0.14285714285714285,0.2,0.1875,0.0,0,0,0,1
ibrahim-sissoko,27,Centre-Forward,1.92,2000.0,0,0,0,0,0,0,0,0,24,10,1,3,0,0,35,13,5,5,0,1,0.0,0.4166666666666667,0.37142857142857144,0.0,0.041666666666666664,0.14285714285714285,0,0,0,1
benjamin-bouchouari,21,Central Midfield,1.65,2000.0,0,0,34,1,2,4,0,0,37,2,6,6,0,0,35,1,0,6,0,0,0.029411764705882353,0.05405405405405406,0.02857142857142857,0.058823529411764705,0.16216216216216217,0.0,0,0,1,0
fali-cande,25,Centre-Back,1.84,2000.0,16,0,23,2,0,5,0,0,29,1,5,7,0,0,40,1,0,5,0,0,0.08695652173913043,0.034482758620689655,0.025,0.0,0.1724137931034483,0.0,0,1,0,0
matthieu-udol,27,Left-Back,1.78,2000.0,0,0,27,0,3,1,0,1,12,1,0,0,0,0,41,3,5,2,0,0,0.0,0.08333333333333333,0.07317073170731707,0.1111111111111111,0.0,0.12195121951219512,0,1,0,0
ismail-aaneba,24,Centre-Back,1.85,2000.0,1,0,4,0,0,1,0,0,37,0,1,6,0,0,30,0,1,6,0,0,0.0,0.0,0.0,0.0,0.02702702702702703,0.03333333333333333,0,1,0,0
jeremy-gelin,26,Centre-Back,1.83,2000.0,3,0,20,0,1,1,0,1,2,1,0,0,0,0,31,0,1,5,0,0,0.0,0.5,0.0,0.05,0.0,0.03225806451612903,0,1,0,0
saad-agouzoul,25,Centre-Back,1.91,1800.0,0,0,33,1,1,8,0,0,15,0,0,2,0,0,37,1,0,6,0,0,0.030303030303030304,0.0,0.02702702702702703,0.030303030303030304,0.0,0.0,0,1,0,0
danylo-ignatenko,26,Central Midfield,1.9,1800.0,5,1,22,1,1,9,1,1,26,3,3,8,0,1,36,2,1,12,0,0,0.045454545454545456,0.11538461538461539,0.05555555555555555,0.045454545454545456,0.11538461538461539,0.027777777777777776,0,0,1,0
ibrahim-cisse,27,Centre-Back,1.85,1800.0,0,0,32,0,0,2,0,0,27,0,0,2,0,0,33,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
alexi-pitu,21,Left Winger,1.78,1800.0,6,0,19,1,1,0,0,0,32,0,5,2,0,0,36,5,5,2,0,0,0.05263157894736842,0.0,0.1388888888888889,0.05263157894736842,0.15625,0.1388888888888889,0,0,0,1
morgan-guilavogui,25,Right Winger,1.88,1800.0,7,0,18,0,2,3,0,0,33,14,5,6,0,0,36,18,4,8,0,0,0.0,0.42424242424242425,0.5,0.1111111111111111,0.15151515151515152,0.1111111111111111,0,0,0,1
samuel-ntamack,21,Centre-Forward,1.78,150.0,0,0,4,1,0,0,0,0,20,3,0,3,0,0,24,14,1,1,0,0,0.25,0.15,0.5833333333333334,0.0,0.0,0.041666666666666664,0,0,0,1
jean-philippe-krasso,25,Centre-Forward,1.87,4000.0,4,1,20,5,1,2,0,0,33,5,3,4,0,0,35,17,12,6,0,1,0.25,0.15151515151515152,0.4857142857142857,0.05,0.09090909090909091,0.34285714285714286,0,0,0,1
stian-gregersen,28,Centre-Back,1.91,1800.0,7,0,27,1,1,5,0,0,27,1,1,8,0,0,36,1,0,5,0,0,0.037037037037037035,0.037037037037037035,0.027777777777777776,0.037037037037037035,0.037037037037037035,0.0,0,1,0,0
moussa-doumbia,28,Left Winger,1.73,1800.0,38,5,25,0,1,2,0,0,4,0,0,0,0,0,35,13,6,6,0,0,0.0,0.0,0.37142857142857144,0.04,0.0,0.17142857142857143,0,0,0,1
lamine-fomba,25,Defensive Midfield,1.88,1800.0,4,1,33,1,1,8,0,0,36,2,2,10,0,0,36,1,2,11,0,0,0.030303030303030304,0.05555555555555555,0.027777777777777776,0.030303030303030304,0.05555555555555555,0.05555555555555555,0,0,1,0
pablo-pagis,20,Centre-Forward,1.8,1500.0,0,0,6,0,0,1,0,0,23,10,2,2,0,2,35,8,4,1,0,0,0.0,0.43478260869565216,0.22857142857142856,0.0,0.08695652173913043,0.11428571428571428,0,0,0,1
paul-joly,23,Right-Back,1.82,1500.0,0,0,9,0,1,2,0,0,20,2,6,3,0,1,30,0,1,5,0,0,0.0,0.1,0.0,0.1111111111111111,0.3,0.03333333333333333,0,1,0,0
anthony-mandrea,26,Goalkeeper,1.86,1500.0,3,0,32,0,2,0,0,0,13,0,0,0,0,0,39,0,3,0,0,0,0.0,0.0,0.0,0.0625,0.0,0.07692307692307693,1,0,0,0
fransergio,32,Central Midfield,1.86,1500.0,0,0,44,8,2,11,1,1,30,1,2,10,0,0,37,4,1,5,0,0,0.18181818181818182,0.03333333333333333,0.10810810810810811,0.045454545454545456,0.06666666666666667,0.02702702702702703,0,0,1,0
tom-lacoux,21,Defensive Midfield,1.82,1500.0,0,0,14,0,0,3,1,0,14,0,0,5,0,0,37,0,1,7,0,0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0,0,1,0
didier-ndong,28,Central Midfield,1.79,1500.0,42,0,29,0,1,7,0,0,22,0,1,5,0,0,32,0,1,6,0,0,0.0,0.0,0.0,0.034482758620689655,0.045454545454545456,0.03125,0,0,1,0
amine-el-ouazzani,21,Centre-Forward,1.88,1500.0,2,0,19,1,1,1,0,0,20,6,4,2,0,0,35,10,2,0,0,0,0.05263157894736842,0.3,0.2857142857142857,0.05263157894736842,0.2,0.05714285714285714,0,0,0,1
yoann-barbet,30,Centre-Back,1.87,1500.0,1,0,47,2,2,7,0,0,45,2,1,5,0,0,31,8,3,5,0,0,0.0425531914893617,0.044444444444444446,0.25806451612903225,0.0425531914893617,0.022222222222222223,0.0967741935483871,0,1,0,0
arthur-desmas,29,Goalkeeper,1.96,1500.0,0,0,36,0,1,0,1,0,17,0,0,0,0,0,31,0,2,0,0,0,0.0,0.0,0.0,0.027777777777777776,0.0,0.06451612903225806,1,0,0,0
moussa-sylla,23,Right Winger,1.81,1500.0,5,0,27,1,1,0,0,0,30,7,2,2,0,0,26,2,4,1,0,0,0.037037037037037035,0.23333333333333334,0.07692307692307693,0.037037037037037035,0.06666666666666667,0.15384615384615385,0,0,0,1
youssef-maziz,24,Attacking Midfield,1.75,1500.0,2,0,15,0,2,2,0,0,37,12,10,6,0,0,31,8,6,1,0,0,0.0,0.32432432432432434,0.25806451612903225,0.13333333333333333,0.2702702702702703,0.1935483870967742,0,0,1,0
malcom-bokele,23,Right-Back,1.93,1500.0,0,0,0,0,0,0,0,0,17,0,0,4,1,0,32,2,0,2,0,2,0.0,0.0,0.0625,0.0,0.0,0.0,0,1,0,0
aliou-badji,25,Centre-Forward,1.89,1500.0,16,0,13,3,0,3,0,0,31,14,3,6,0,0,34,5,3,7,0,0,0.23076923076923078,0.45161290322580644,0.14705882352941177,0.0,0.0967741935483871,0.08823529411764706,0,0,0,1
koffi-kouao,25,Right-Back,1.73,1500.0,0,0,25,2,0,6,0,0,26,2,1,11,0,1,36,1,1,6,0,0,0.08,0.07692307692307693,0.027777777777777776,0.0,0.038461538461538464,0.027777777777777776,0,1,0,0
aldo-kalulu,27,Centre-Forward,1.66,1500.0,2,0,12,0,4,0,0,0,39,10,5,6,0,0,38,6,3,3,0,0,0.0,0.2564102564102564,0.15789473684210525,0.3333333333333333,0.1282051282051282,0.07894736842105263,0,0,0,1
stefan-bajic,21,Goalkeeper,1.88,1500.0,1,0,2,0,0,0,0,0,25,0,0,0,0,0,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
clement-michelin,26,Right-Back,1.79,1500.0,1,0,28,0,4,2,1,1,24,0,2,2,0,0,26,0,3,1,1,0,0.0,0.0,0.0,0.14285714285714285,0.08333333333333333,0.11538461538461539,0,1,0,0
josue-casimir,21,Right Winger,1.78,1500.0,3,3,10,2,1,1,0,0,20,5,3,1,0,0,35,2,3,7,0,0,0.2,0.25,0.05714285714285714,0.1,0.15,0.08571428571428572,0,0,0,1
mickael-nade,24,Centre-Back,1.93,1500.0,0,0,33,1,1,5,0,1,34,2,0,5,0,0,17,1,0,2,0,1,0.030303030303030304,0.058823529411764705,0.058823529411764705,0.030303030303030304,0.0,0.0,0,1,0,0
ali-abdi,29,Left-Back,1.83,1500.0,13,2,34,9,2,6,2,0,32,2,5,8,1,0,33,3,5,5,0,0,0.2647058823529412,0.0625,0.09090909090909091,0.058823529411764705,0.15625,0.15151515151515152,0,1,0,0
christopher-operi,26,Left-Back,1.83,1500.0,0,0,27,1,2,7,0,0,17,0,1,2,0,0,35,2,2,10,0,0,0.037037037037037035,0.0,0.05714285714285714,0.07407407407407407,0.058823529411764705,0.05714285714285714,0,1,0,0
kevin-ndoram,27,Defensive Midfield,1.85,1500.0,2,0,6,0,0,0,0,0,19,0,0,5,0,0,26,1,0,3,0,0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0,0,1,0
samuel-ntamack,21,Centre-Forward,1.78,150.0,0,0,4,1,0,0,0,0,20,3,0,3,0,0,24,14,1,1,0,0,0.25,0.15,0.5833333333333334,0.0,0.0,0.041666666666666664,0,0,0,1
jean-philippe-krasso,25,Centre-Forward,1.87,4000.0,4,1,20,5,1,2,0,0,33,5,3,4,0,0,35,17,12,6,0,1,0.25,0.15151515151515152,0.4857142857142857,0.05,0.09090909090909091,0.34285714285714286,0,0,0,1
dennis-appiah,31,Right-Back,1.79,1500.0,1,0,25,0,2,4,0,0,37,0,0,4,0,0,41,0,2,2,0,0,0.0,0.0,0.0,0.08,0.0,0.04878048780487805,0,1,0,0
andreas-schjelderup,19,Left Winger,1.76,9000.0,6,2,27,11,4,0,0,0,23,4,1,2,0,0,24,11,1,2,0,0,0.4074074074074074,0.17391304347826086,0.4583333333333333,0.14814814814814814,0.043478260869565216,0.041666666666666664,0,0,0,1
anton-saletros,27,Central Midfield,1.83,1500.0,1,0,31,5,7,4,1,0,28,5,8,3,1,0,16,1,1,0,0,0,0.16129032258064516,0.17857142857142858,0.0625,0.22580645161290322,0.2857142857142857,0.0625,0,0,1,0
casper-tengstedt,23,Centre-Forward,1.84,6000.0,5,1,40,10,4,3,0,0,42,30,15,3,0,0,11,0,1,1,0,0,0.25,0.7142857142857143,0.0,0.1,0.35714285714285715,0.09090909090909091,0,0,0,1
bruno-costa,26,Central Midfield,1.74,2000.0,3,0,33,4,4,9,0,0,21,0,1,5,0,0,28,4,4,5,0,0,0.12121212121212122,0.0,0.14285714285714285,0.12121212121212122,0.047619047619047616,0.14285714285714285,0,0,1,0
andre-gomes,18,Goalkeeper,1.82,2000.0,12,0,0,0,0,0,0,0,15,0,1,0,0,0,26,0,1,0,0,0,0.0,0.0,0.0,0.0,0.06666666666666667,0.038461538461538464,1,0,0,0
goncalo-borges,22,Right Winger,1.84,2000.0,2,0,32,1,2,3,0,0,30,5,4,4,0,1,37,5,2,4,0,0,0.03125,0.16666666666666666,0.13513513513513514,0.0625,0.13333333333333333,0.05405405405405406,0,0,0,1
arthur-chaves,22,Centre-Back,1.88,1750.0,0,0,1,0,0,0,0,0,27,1,0,9,0,1,35,1,0,14,0,0,0.0,0.037037037037037035,0.02857142857142857,0.0,0.0,0.0,0,1,0,0
samuel-soares,20,Goalkeeper,1.9,2000.0,5,0,19,0,5,0,0,0,27,0,4,0,1,0,21,0,4,0,0,0,0.0,0.0,0.0,0.2631578947368421,0.14814814814814814,0.19047619047619047,1,0,0,0
mateus-sarara,20,Defensive Midfield,1.81,1500.0,0,0,13,0,1,2,0,0,19,1,0,4,0,0,10,0,2,4,0,0,0.0,0.05263157894736842,0.0,0.07692307692307693,0.0,0.2,0,0,1,0
diego-moreira,18,Left Winger,1.79,2000.0,12,2,6,0,0,0,0,0,28,6,7,5,0,0,30,4,4,4,1,1,0.0,0.21428571428571427,0.13333333333333333,0.0,0.25,0.13333333333333333,0,0,0,1
rodrigo-conceicao,23,Right-Back,1.75,1500.0,3,0,30,1,3,9,0,1,16,0,2,3,0,1,34,0,3,4,0,0,0.03333333333333333,0.0,0.0,0.1,0.125,0.08823529411764706,0,1,0,0
roberto-massimo,22,Left Winger,1.82,1500.0,4,0,21,0,1,2,0,0,23,2,1,1,0,0,16,4,0,3,0,0,0.0,0.08695652173913043,0.25,0.047619047619047616,0.043478260869565216,0.0,0,0,0,1
martim-neto,20,Central Midfield,1.85,1500.0,2,0,32,1,0,3,1,0,44,7,5,6,0,0,16,1,0,2,0,0,0.03125,0.1590909090909091,0.0625,0.0,0.11363636363636363,0.0,0,0,1,0
vasco-sousa,20,Attacking Midfield,1.64,1500.0,6,0,0,0,0,0,0,0,33,2,4,4,1,0,37,1,3,7,0,0,0.0,0.06060606060606061,0.02702702702702703,0.0,0.12121212121212122,0.08108108108108109,0,0,1,0
cher-ndour,18,Central Midfield,1.9,1500.0,7,1,20,1,0,4,0,0,39,4,1,8,0,0,36,4,1,7,1,0,0.05,0.10256410256410256,0.1111111111111111,0.0,0.02564102564102564,0.027777777777777776,0,0,1,0
lenny-lacroix,20,Centre-Back,1.86,1250.0,2,0,6,0,0,0,0,0,19,0,1,3,0,0,21,1,0,8,0,1,0.0,0.0,0.047619047619047616,0.0,0.05263157894736842,0.0,0,1,0,0
abraham-marcus,23,Left Winger,1.78,1200.0,2,0,27,11,2,5,0,0,14,0,0,2,0,1,31,9,1,4,0,1,0.4074074074074074,0.0,0.2903225806451613,0.07407407407407407,0.0,0.03225806451612903,0,0,0,1
adrian-bajrami,21,Centre-Back,1.88,1000.0,3,0,23,1,0,2,0,0,29,3,0,3,0,0,23,2,0,2,0,0,0.043478260869565216,0.10344827586206896,0.08695652173913043,0.0,0.0,0.0,0,1,0,0
kobamelo-kodisang,23,Right Winger,1.68,900.0,3,1,6,1,0,0,0,0,1,0,0,0,0,0,35,13,5,3,0,0,0.16666666666666666,0.0,0.37142857142857144,0.0,0.0,0.14285714285714285,0,0,0,1
